id,name,age,income,is_active,signup_date,tier
559,Nicholas,35,83854.34,True,2022-09-28,bronze
560,Carl,56,45011.18,True,2022-10-02,silver
561,Melanie,49,62238.47,True,2019-11-16,free
562,Caleb,41,69934.81,True,2024-08-04,bronze
563,Daniel,40,69975.4,True,2022-01-24,silver
564,Christopher,49,55358.02,True,2023-08-08,free
565,Justin,54,65770.27,True,2024-03-30,free
566,Laura,29,59716.09,False,2022-04-02,free
567,Brian,30,71099.72,False,2024-08-20,free
568,Heidi,40,58818.14,True,2023-08-06,free
569,William,42,59040.61,False,2025-02-16,free
570,Melanie,52,64065.21,False,2022-08-24,bronze
571,Joshua,58,52512.72,True,2024-08-10,free
572,Taylor,47,48611.74,False,2025-03-29,gold
573,Jeff,34,40104.81,True,2022-07-01,silver
574,Mark,37,57976.41,True,2023-05-31,gold
575,Rhonda,65,48975.99,True,2022-05-05,gold
576,Anthony,42,55554.7,False,2023-03-05,free
577,Louis,39,78574.35,False,2022-07-09,silver
578,Michelle,30,56030.11,True,2021-12-23,bronze
579,Judy,36,78866.46,True,2020-12-27,free
580,Laura,53,65781.95,True,2022-03-27,free
581,Scott,29,55776.16,True,2024-07-28,bronze
582,Kyle,58,44699.4,False,2019-05-07,silver
583,Suzanne,36,,True,2021-04-24,free
584,Kristen,29,53972.1,True,2022-12-06,bronze
585,Sherry,26,77763.33,True,2021-09-30,free
586,Teresa,24,89532.22,True,2020-06-30,free
587,Morgan,45,75468.59,False,2019-12-18,bronze
588,Christopher,31,48889.68,True,2024-05-26,bronze
589,Billy,48,60822.64,True,2022-08-05,silver
590,Austin,36,56597.93,True,2023-09-26,silver
591,Walter,64,51160.02,True,2022-03-31,free
592,Monica,33,,True,2021-04-15,free
593,Joseph,22,58015.27,False,2023-07-13,free
594,Jamie,52,87550.35,True,2021-09-04,free
595,Charlotte,29,64933.61,False,2022-06-21,free
596,Laura,42,72388.55,False,2024-10-03,silver
597,Kevin,38,75726.05,True,2020-07-27,free
598,Caleb,53,71328.56,True,2023-06-25,free
599,Jeffrey,40,80472.95,False,2020-02-11,free
600,Rhonda,33,54426.26,True,2019-06-28,gold
601,Ashley,56,74392.97,True,2020-01-21,free
602,Rachel,62,89428.85,False,2021-09-07,silver
603,Alexis,59,,True,2023-10-22,silver
604,Samantha,56,54903.99,False,2021-06-04,silver
605,Robert,31,53777.4,True,2022-12-01,free
606,Christopher,48,92333.31,True,2022-08-25,silver
607,Steven,22,44047.7,True,2021-01-19,free
608,Brandy,52,61654.77,True,2024-07-31,free
609,Crystal,40,67382.16,True,2024-03-13,gold
610,Vanessa,46,51760.97,False,2023-08-23,gold
611,Jason,60,45128.07,True,2020-01-16,bronze
612,Jamie,28,47702.58,False,2020-01-17,silver
613,Monique,35,56243.38,False,2021-11-29,gold
614,Rachel,64,51979.45,True,2022-08-31,free
615,Micheal,29,81649.39,True,2020-04-21,silver
616,Katherine,26,52110.04,True,2024-12-16,free
617,Antonio,27,51962.23,True,2024-01-23,gold
618,Timothy,61,65917.14,True,2023-11-28,bronze
619,Patricia,34,64355.24,True,2022-07-07,bronze
620,Samuel,55,12192.44,True,2020-01-09,silver
621,Cathy,24,46962.05,True,2019-10-27,gold
622,April,63,52419.76,True,2023-06-30,free
623,Amy,30,44829.86,False,2021-11-27,silver
624,Holly,57,74436.21,True,2024-04-18,gold
625,Emily,59,37562.88,True,2021-11-05,free
626,Thomas,26,,True,2024-09-17,free
627,Ethan,44,28267.84,True,2024-07-15,free
628,Kayla,19,61214.46,True,2022-11-29,silver
629,William,22,83462.05,False,2022-02-26,bronze
630,Leslie,46,51078.73,True,2019-10-07,gold
631,Jennifer,54,60351.24,True,2019-11-02,bronze
632,Judith,55,75415.01,True,2025-02-04,bronze
633,Belinda,36,74990.46,True,2022-08-16,bronze
634,Laurie,25,64535.32,True,2020-05-30,gold
635,Todd,65,57271.3,False,2022-03-23,free
636,Brian,62,57118.01,True,2021-02-03,bronze
637,Elizabeth,18,39148.67,True,2025-01-08,free
638,Monica,39,44627.51,False,2021-02-05,free
639,Stacy,34,60540.58,True,2022-09-27,silver
640,Lindsey,24,,True,2020-07-10,free
641,Michael,42,98561.71,True,2024-01-31,free
642,Kevin,62,71711.08,True,2019-08-09,free
643,Michael,21,54766.46,True,2024-05-26,free
644,Kathryn,53,67655.95,True,2022-04-01,free
645,Nicholas,23,33542.16,True,2019-11-10,silver
646,Kathryn,48,61266.92,False,2021-01-12,silver
647,David,36,70270.57,True,2021-06-19,silver
648,Julia,61,70398.85,True,2023-04-22,bronze
649,Amanda,56,59006.33,True,2021-08-19,silver
650,Zachary,44,68547.4,False,2021-01-30,silver
651,Melissa,27,55967.99,True,2023-06-11,silver
652,Patrick,43,65935.67,True,2022-08-01,silver
653,Brian,36,45878.18,True,2023-03-05,free
654,David,56,43066.9,False,2022-11-25,free
655,Bradley,20,78954.64,True,2024-02-09,silver
656,Kevin,62,57220.55,False,2021-10-09,gold
657,Lori,30,66632.93,True,2022-06-02,silver
658,Jane,45,48228.66,True,2023-11-10,bronze
659,Maria,37,43104.69,True,2023-01-24,free
660,Brenda,45,51828.18,True,2020-08-07,free
661,Dorothy,25,66373.06,True,2021-12-25,bronze
662,Christine,58,29057.5,True,2019-12-16,free
663,Victoria,56,63109.33,True,2024-05-05,gold
664,Calvin,18,70215.4,False,2022-09-08,free
665,Michael,20,46767.62,True,2022-11-20,free
666,Charles,30,63621.48,True,2023-10-13,silver
667,Karen,45,62455.04,True,2021-08-03,gold
668,Lori,42,46997.21,True,2020-12-29,free
669,Mary,50,57790.58,False,2024-10-29,free
670,Scott,55,59788.5,True,2024-09-12,free
671,Matthew,23,46936.43,False,2024-09-06,silver
672,Nicole,61,54778.82,True,2020-07-31,gold
673,Luis,62,59648.62,True,2023-04-17,silver
674,Amy,49,64304.81,True,2020-02-20,free
675,Jennifer,62,88344.2,True,2024-01-21,silver
676,Michael,64,45476.74,True,2019-06-12,bronze
677,Sierra,38,80302.47,False,2023-08-30,bronze
678,Christina,33,46537.55,True,2021-03-06,silver
679,Paul,38,59962.44,True,2024-06-09,gold
680,Aaron,28,73787.77,False,2025-03-06,gold
681,Aaron,54,66605.85,True,2024-10-13,silver
682,Michael,53,24680.18,True,2024-01-24,bronze
683,Michele,52,76284.13,True,2022-02-22,free
684,Leon,36,64849.74,True,2023-06-20,free
685,Allen,37,51657.15,False,2019-07-10,gold
686,Daniel,35,58037.44,True,2020-09-21,free
687,Erin,64,66409.22,True,2022-05-26,free
688,Andrea,58,68791.2,False,2021-09-04,bronze
689,Christopher,31,68243.56,True,2025-03-21,free
690,Steven,32,49273.65,True,2021-02-15,free
691,Jeff,48,59816.21,True,2023-12-25,silver
692,Albert,18,47352.51,False,2023-11-30,gold
693,James,20,71494.23,False,2020-06-16,silver
694,Yolanda,33,56338.62,True,2020-08-26,free
695,James,40,66547.01,False,2021-04-14,free
696,Virginia,28,52290.85,True,2019-12-29,silver
697,Donald,29,61285.31,False,2021-03-03,gold
698,Sandy,27,57123.73,False,2022-04-12,silver
699,Mark,49,41793.41,False,2021-08-09,free
700,Mary,33,76362.91,True,2024-09-26,free
701,Eric,25,70027.55,True,2021-08-20,silver
702,Christopher,55,40962.6,False,2021-06-15,silver
703,Willie,29,47708.24,True,2025-03-25,free
704,Heather,41,51080.49,True,2022-04-17,bronze
705,Amanda,45,79755.57,True,2020-03-14,silver
706,Tracy,25,73006.99,False,2023-11-15,free
707,Levi,45,63248.57,True,2022-01-12,silver
708,Daniel,53,36276.14,True,2022-12-18,bronze
709,James,43,66847.76,True,2023-02-28,silver
710,Timothy,25,62535.54,True,2024-07-01,bronze
711,Brandon,45,54826.04,False,2024-09-18,gold
712,Dylan,45,79826.35,True,2024-05-02,free
713,Jacqueline,54,57001.08,True,2021-03-06,free
714,Jonathan,58,77714.27,True,2021-10-29,free
715,Erica,53,,True,2020-08-20,silver
716,Stephanie,44,47166.84,True,2021-03-23,free
717,Scott,34,41311.0,True,2020-12-28,bronze
718,Brenda,26,58802.26,True,2020-11-20,gold
719,Bethany,50,60666.66,False,2024-04-18,free
720,Brianna,37,45678.39,True,2024-12-28,free
721,Deanna,30,46368.29,True,2020-01-30,bronze
722,Aaron,45,77634.34,False,2019-10-06,silver
723,Daniel,65,71132.17,False,2022-09-22,bronze
724,Jennifer,46,87461.1,True,2021-07-20,bronze
725,Eddie,30,35743.89,True,2021-05-14,free
726,Brittany,63,85622.33,False,2019-10-18,free
727,Paula,52,48190.97,False,2022-11-27,silver
728,Christine,23,40270.42,True,2024-06-09,silver
729,Richard,35,63753.96,False,2023-12-02,free
730,Theresa,22,32103.21,True,2021-01-15,silver
731,Elizabeth,64,76249.29,True,2019-07-12,free
732,Christian,42,,True,2023-03-30,free
733,Brenda,19,49446.84,False,2023-01-06,free
734,Melanie,27,75032.38,False,2023-07-22,free
735,Eric,47,57967.47,True,2022-05-20,silver
736,Theresa,62,60531.44,False,2021-09-15,free
737,Kevin,22,69410.21,False,2020-11-10,free
738,Russell,50,50539.57,False,2023-06-06,silver
739,Jennifer,18,44171.4,True,2019-06-14,bronze
740,Derek,35,58043.3,True,2025-04-05,silver
741,Victoria,49,39725.93,True,2024-06-02,free
742,Erin,64,53544.01,True,2021-06-27,bronze
743,Aaron,28,44979.65,True,2022-12-09,gold
744,Donald,38,55321.75,True,2022-03-09,gold
745,Dawn,43,46546.49,False,2021-03-10,silver
746,James,42,54884.41,True,2019-07-24,bronze
747,Renee,39,75412.65,True,2024-04-14,free
748,Vanessa,44,,True,2019-10-03,bronze
749,Steven,30,65763.91,True,2024-02-01,bronze
750,Ashley,50,32869.91,True,2022-12-11,gold
751,Norman,51,55052.71,True,2022-08-20,bronze
752,David,58,47625.59,True,2023-08-20,silver
753,Amy,52,,True,2025-03-03,gold
754,Tara,18,51712.47,False,2020-03-11,free
755,Melissa,38,72966.39,True,2021-06-20,free
756,John,65,54688.83,False,2019-12-21,free
757,David,23,76874.22,False,2019-09-03,free
758,Nathan,45,28618.13,True,2022-11-23,gold
759,Jessica,34,60603.23,True,2022-12-29,silver
760,Adam,22,62014.82,False,2020-12-21,gold
761,Harry,48,45977.92,True,2020-08-03,silver
762,Roy,22,60016.47,True,2021-10-18,gold
763,Sabrina,55,67232.4,True,2023-01-23,free
764,Adam,20,76303.47,False,2021-04-03,free
765,Christopher,40,55718.46,True,2019-09-29,silver
766,Jeffrey,54,53409.68,True,2022-10-02,silver
767,Sally,54,50979.21,True,2023-08-22,free
768,James,27,60746.5,True,2020-02-08,free
769,Christine,27,45963.49,True,2021-12-12,bronze
770,Laura,36,,False,2025-01-06,silver
771,Pamela,34,35656.88,False,2021-05-06,silver
772,Debbie,38,,True,2022-09-04,bronze
773,Andrew,31,39306.17,True,2019-10-03,bronze
774,Holly,26,59278.93,True,2021-07-20,silver
775,Makayla,63,72126.09,True,2023-10-01,free
776,Michelle,18,62775.03,True,2023-07-11,silver
777,Cheryl,62,50959.45,True,2024-06-28,gold
778,Paul,30,70749.35,True,2019-08-15,free
779,Anthony,21,18967.08,True,2022-10-26,bronze
780,Ricardo,18,58991.13,False,2022-11-05,bronze
781,Gina,57,,False,2020-10-30,bronze
782,Joshua,49,67413.45,True,2022-11-12,free
783,Jay,51,,True,2022-12-23,silver
784,Elizabeth,45,53018.01,False,2025-03-31,silver
785,Reginald,48,50355.26,True,2023-11-07,gold
786,Christina,25,73563.65,False,2024-06-06,free
787,Jason,56,48115.39,True,2024-06-22,bronze
788,Brittany,43,56670.72,True,2025-01-15,free
789,Samantha,51,61065.37,True,2020-10-17,silver
790,Evan,20,59646.2,False,2020-12-14,silver
791,Timothy,29,59343.8,True,2024-05-15,bronze
792,John,18,60925.28,False,2021-11-11,free
793,Adam,61,59991.88,True,2020-10-01,silver
794,Ricky,22,95647.85,True,2021-10-02,free
795,Denise,47,33110.29,True,2024-11-10,free
796,Kim,47,48132.08,True,2024-11-07,silver
797,Melissa,34,59293.87,True,2021-08-30,gold
798,Bridget,65,76693.97,True,2020-03-17,silver
799,William,64,,False,2021-11-08,silver
800,David,40,75563.07,True,2025-01-14,silver
801,Bryan,32,59469.94,True,2025-01-25,free
802,Jonathan,54,78615.8,False,2022-06-09,silver
803,Jeffery,38,51009.23,True,2024-10-19,free
804,Travis,31,73737.95,True,2024-04-05,silver
805,Gregory,19,62837.8,True,2020-02-22,gold
806,Michelle,28,63103.82,True,2021-02-18,bronze
807,Kenneth,56,40183.87,True,2020-09-24,free
808,Lynn,55,33445.49,False,2021-07-15,bronze
809,Kathy,51,55640.39,False,2021-05-27,free
810,Deanna,55,58602.57,False,2022-09-21,bronze
811,Andrew,51,43182.14,True,2024-01-22,bronze
812,Frank,35,73886.94,False,2025-03-31,silver
813,Tyler,47,47649.69,True,2023-09-06,free
814,Brian,32,68632.57,True,2021-10-27,free
815,Colleen,44,55586.68,True,2024-03-20,free
816,Joshua,51,71724.23,True,2024-08-09,free
817,Cindy,55,42035.64,False,2024-08-23,free
818,Kevin,50,35925.5,True,2025-01-09,free
819,Tyler,41,68089.04,True,2023-02-21,free
820,Steve,32,72798.2,True,2022-08-14,silver
821,Jason,47,64721.64,False,2025-04-07,bronze
822,Brittany,59,46748.2,False,2024-09-19,free
823,Tiffany,34,70145.77,True,2021-02-06,free
824,Carolyn,22,68524.88,True,2022-11-06,silver
825,Makayla,46,,False,2023-12-05,free
826,Christopher,21,66735.55,False,2022-08-25,silver
827,Adam,27,62138.09,True,2019-11-21,free
828,Katrina,34,61570.97,True,2023-11-14,gold
829,Jennifer,27,39253.83,False,2020-12-12,bronze
830,Joseph,34,72343.16,True,2024-10-19,free
831,Ryan,37,51860.51,False,2021-11-03,free
832,Elizabeth,41,50281.26,True,2024-12-25,free
833,Erik,22,66827.25,True,2023-08-29,silver
834,Xavier,51,56723.87,True,2020-09-21,free
835,Heather,23,38463.8,True,2024-04-27,gold
836,John,19,82942.01,False,2022-10-13,free
837,Eduardo,30,63422.65,False,2022-06-05,free
838,Felicia,60,59692.52,False,2022-08-07,free
839,April,60,59530.58,True,2021-08-15,free
840,Michael,65,60230.27,True,2020-02-10,free
841,Richard,28,61448.8,True,2022-07-27,silver
842,Matthew,64,,False,2022-05-23,gold
843,Devin,40,,True,2019-05-22,silver
844,John,33,55653.03,True,2024-10-23,silver
845,Stephanie,48,70145.91,True,2023-04-11,silver
846,Gregory,28,69405.62,True,2020-03-18,free
847,Karen,33,70341.46,True,2022-04-30,free
848,Heather,25,79072.16,True,2022-01-26,free
849,Samuel,21,72778.23,True,2024-06-20,bronze
850,Sophia,57,66258.37,True,2023-08-28,free
851,Michael,21,50481.67,True,2020-09-07,silver
852,Brenda,42,,True,2023-07-30,silver
853,Timothy,20,44310.6,False,2020-09-11,free
854,Karen,49,66917.5,True,2023-01-26,silver
855,Timothy,20,64789.29,False,2024-05-30,bronze
856,Hannah,44,38527.21,True,2025-04-29,free
857,Cassandra,46,52961.81,True,2020-12-21,free
858,Mary,49,48878.29,True,2022-07-11,bronze
859,Travis,36,70542.66,True,2019-11-25,free
860,Margaret,38,55589.1,True,2021-06-20,silver
861,Kevin,22,38653.3,False,2021-06-10,free
862,Robert,35,66687.84,True,2020-12-30,free
863,Melvin,45,63099.92,True,2020-03-07,silver
864,Stephen,59,61867.56,False,2024-05-26,silver
865,Charles,39,43463.98,True,2022-11-21,free
866,Patrick,38,68816.2,True,2022-05-20,free
867,Michelle,23,58303.6,True,2024-07-19,free
868,Jill,18,57403.75,False,2022-10-22,silver
869,Susan,22,41131.05,True,2020-04-26,bronze
870,Eric,58,41672.75,True,2022-11-05,gold
871,Stacey,29,121491.75,False,2020-12-15,bronze
872,Leroy,43,42702.77,True,2024-10-09,free
873,Joseph,63,28392.64,True,2025-02-02,silver
874,Jason,51,54218.45,False,2019-10-15,gold
875,Victor,31,57142.74,True,2025-03-24,gold
876,Tiffany,43,46246.76,True,2025-03-11,bronze
877,Deborah,62,,True,2022-02-10,silver
878,Laurie,44,58217.73,True,2024-11-17,free
879,Spencer,26,65466.75,True,2021-04-25,silver
880,Tammy,43,38999.95,False,2023-02-05,free
881,Jenna,64,54065.16,True,2020-07-23,free
882,Amy,39,59973.76,True,2019-09-26,free
883,Kelli,64,56415.56,False,2025-01-03,free
884,Alexandra,47,,False,2020-05-30,bronze
885,Jennifer,60,44624.16,True,2019-08-05,gold
886,Tammy,65,85946.81,True,2021-04-23,free
887,Leonard,34,24945.75,True,2020-10-02,free
888,Destiny,43,75379.96,False,2019-08-08,silver
889,Lauren,53,42862.43,True,2024-05-02,silver
890,Crystal,18,63605.24,True,2023-09-02,free
891,Miguel,25,61173.15,True,2020-09-12,free
892,Cheryl,52,44408.09,True,2022-08-12,free
893,Anthony,32,,True,2023-05-18,bronze
894,Robert,64,54043.02,True,2021-06-07,free
895,Heather,39,60415.67,True,2020-06-18,silver
896,Dustin,31,79229.26,False,2023-01-22,silver
897,Amanda,43,81343.57,False,2019-08-15,silver
898,Rachel,45,48490.19,False,2020-06-13,free
899,Diane,40,65186.34,True,2024-05-28,bronze
900,Eric,31,75279.79,False,2020-01-09,silver
901,Dwayne,41,53504.26,True,2022-02-03,bronze
902,James,19,,True,2022-09-05,free
903,Megan,62,,True,2021-10-05,free
904,Stephanie,43,42896.92,True,2024-12-02,gold
905,Mark,31,67179.68,True,2021-01-02,bronze
906,Michael,24,44883.0,False,2025-02-06,bronze
907,Austin,20,50623.42,True,2021-09-26,gold
908,Crystal,64,52865.4,False,2024-03-15,silver
909,Tammie,40,66642.85,True,2024-09-23,bronze
910,Caleb,63,90392.58,False,2022-03-08,bronze
911,Christopher,60,51044.22,True,2020-11-24,free
912,Laura,64,75130.83,True,2020-03-27,silver
913,Cheryl,62,46473.17,True,2024-05-13,silver
914,Brian,35,53409.12,True,2021-09-28,free
915,Hector,55,79691.64,False,2022-02-18,free
916,Logan,52,74352.94,True,2020-10-02,free
917,Joseph,32,53822.63,True,2023-04-21,silver
918,David,42,50916.25,True,2024-07-16,free
919,Johnny,54,67028.41,True,2020-06-10,bronze
920,Sarah,45,50189.14,True,2022-02-06,silver
921,Maria,27,52801.35,False,2023-11-24,gold
922,Matthew,56,,False,2020-11-26,free
923,Angela,34,57325.66,False,2024-03-27,free
924,Matthew,56,51250.27,False,2024-10-05,gold
925,Jason,39,35479.56,True,2024-09-08,free
926,Jermaine,43,83281.66,True,2023-06-17,free
927,Jeffrey,61,72313.88,True,2024-02-21,gold
928,Joanna,42,58690.42,False,2020-07-24,gold
929,Alicia,34,48921.72,True,2023-02-02,bronze
930,Emily,30,78044.95,True,2024-01-11,silver
931,Marie,37,67013.93,True,2020-03-25,bronze
932,James,42,50269.34,True,2023-04-19,gold
933,David,21,67612.45,False,2022-07-10,silver
934,Lauren,27,61210.82,False,2022-08-24,bronze
935,Kenneth,20,62014.68,True,2024-06-23,bronze
936,Paula,58,,True,2022-05-11,silver
937,Jeremiah,62,,True,2021-05-31,silver
938,Jonathon,35,72808.7,False,2020-05-29,free
939,Douglas,64,87492.51,True,2021-12-19,free
940,Christopher,53,68754.14,True,2023-12-17,bronze
941,Rebecca,64,,True,2021-08-12,bronze
942,Deborah,39,77913.78,True,2024-09-25,free
943,Ashley,51,56313.8,True,2019-12-21,free
944,Nancy,64,37291.51,False,2023-11-21,bronze
945,Beth,25,78063.44,True,2020-11-19,gold
946,John,57,40622.37,True,2022-11-27,free
947,David,61,62328.77,False,2022-05-17,free
948,Edward,36,70836.93,True,2020-08-16,gold
949,Jennifer,59,43907.4,True,2020-10-29,free
950,John,58,50552.7,True,2021-04-25,silver
951,Scott,54,44039.16,True,2019-09-25,bronze
952,Michael,23,90969.75,True,2022-04-28,gold
953,David,43,71016.48,True,2019-11-27,silver
954,Jillian,51,49145.94,True,2023-09-06,gold
955,Clarence,62,36897.32,False,2021-01-26,silver
956,Jennifer,23,46924.55,True,2024-06-13,bronze
957,Richard,54,50576.72,False,2024-03-18,bronze
958,Matthew,50,51676.02,True,2023-01-21,silver
959,Kathy,39,71878.4,True,2022-10-07,silver
960,Samantha,38,38837.61,True,2019-08-07,bronze
961,James,23,76309.89,True,2020-09-05,silver
962,Katherine,23,32902.26,True,2022-11-06,bronze
963,Jamie,65,58875.13,False,2024-10-21,free
964,Kristen,21,49557.83,True,2020-09-01,bronze
965,William,47,74919.03,True,2021-12-05,free
966,Daniel,28,81606.65,False,2019-08-05,bronze
967,Brooke,47,72131.69,False,2020-01-13,silver
968,Thomas,48,66638.93,False,2022-04-22,free
969,Ricky,41,55970.61,True,2025-02-13,bronze
970,Amy,26,,True,2019-09-03,free
971,Darin,20,44990.54,True,2021-09-30,free
972,Teresa,48,66707.08,False,2024-10-06,free
973,Diane,57,76269.15,True,2022-11-26,free
974,Travis,54,73742.11,False,2020-07-24,silver
975,Jennifer,53,,True,2022-10-21,bronze
976,Travis,41,67523.64,True,2021-06-06,free
977,Mary,48,73383.13,True,2019-06-09,silver
978,Denise,23,58006.98,True,2024-01-15,gold
979,Daniel,19,81400.49,True,2023-10-24,bronze
980,Shannon,37,90854.76,False,2020-04-02,silver
981,William,45,32272.18,True,2023-08-13,silver
982,Eric,28,54090.93,True,2022-11-03,silver
983,Debbie,21,43264.07,True,2020-05-22,free
984,Tyler,32,50212.0,False,2025-02-19,bronze
985,Linda,23,61857.71,True,2020-08-13,free
986,Edward,47,67065.22,False,2020-12-13,gold
987,Amanda,55,57522.76,False,2023-09-13,silver
988,Frank,19,69535.09,True,2022-04-23,free
989,Sheri,32,48950.4,False,2024-06-12,silver
990,Russell,28,53928.29,True,2021-06-05,free
991,Victoria,25,69689.12,True,2020-06-07,silver
992,Nicholas,43,55039.37,True,2022-10-06,bronze
993,Terri,62,40664.43,True,2021-06-21,free
994,Lisa,61,,True,2024-10-23,silver
995,Adriana,22,74073.25,True,2024-10-22,gold
996,Patricia,23,62445.94,True,2020-03-18,silver
997,Jennifer,43,73384.73,True,2023-01-12,silver
998,Jasmin,21,66259.93,True,2020-10-28,gold
999,David,36,,False,2023-08-17,bronze
1000,Donald,37,,True,2022-05-21,silver
1001,Danny,50,49149.21,True,2020-10-21,bronze
1002,Jonathan,37,61693.55,True,2020-08-09,free
1003,Diana,29,66065.5,False,2019-10-27,free
1004,Carolyn,64,74281.66,True,2024-04-02,gold
1005,Adam,18,45212.94,True,2024-04-28,free
1006,Donald,43,45762.89,True,2023-02-21,bronze
1007,Jennifer,31,52887.31,False,2021-12-26,free
1008,Christine,55,81962.81,False,2024-04-12,bronze
1009,Matthew,54,54548.05,True,2019-12-19,free
1010,Mariah,28,,False,2024-11-18,silver
1011,Maureen,53,,False,2020-04-24,bronze
1012,Max,30,54071.12,False,2022-06-05,silver
